rating,review
__label__1 ,"Bestilte et par sko hvor der stod at der var et par tilbage så det var jeg da super glad for. Nogle dage efter modtog jeg pakken og det var helt forkerte sko. Jeg skriver så til dem omkring dette og jeg vil have de rigtige sko men de sælges så ikke mere lige efter jeg købte det sidste par i str. 39. Så nu skal jeg sende de gamle retur for at få pengene tilbage uden at jeg så kan få de sko jeg faktisk har betalt for. Han siger at han intet kan gøre med noget og tror det ""måske"" er en fejl på deres system. Jeg spørger så om en kompensation da jeg nu skal rode med at få sendt de gamle retur og det siger han at der ikke er mulighed for. Så I har mistet en kunde nu. Men det er i sikkert ligeglade med alligevel."
__label__1 ,Jeg handler aldrig mere hos Zalando efter følgende oplevelse:Har købt meget tøj hos Zalando gennem tiden. Rigtig meget. Indtil jeg får leveret en bluse til min adresse. Zalando påstår at blusen er leveret til min postkasse  men blusen er ikke at finde i min postkasse  og Zalando fastholder at den er leveret korrekt. Jeg har aldrig givet tilladelse til at levering kunne foregå på min hjemadresse  men har altid været tilfreds med at hente mine bestilte varer i den nærmeste kiosk. Zalando fastholder at jeg har fået min vare og at jeg skal betale min faktura.Så 499 kr fattigere  og uden min vare  må jeg skuffet fastholde at jeg ALDRIG mere skal handle hos Zalando ( efter at have lagt tusindevis af kroner hos Zalando gennem årene)
__label__4 ,Fine produkter til fine priser. Leveringen var nogenlunde hurtigt.
__label__5 ,Bestilte et par sko  de passer perfekt og er så glade for dem. Kan varmt anbefales
__label__4 ,Har været kunde i 4 år og kan nemt finde produkter der passer til min egen stil og prøve samtidigt forskellige farver og mønstrer. Grunden til at I får kun 4 stjerner er at jeg har oplevet at modtage en forkert størrelse når jeg har bestilt bukser. F eks. en gang har jeg bestilt str. 38 og fik str. 40 i stedet.Men alt i alt en god kundeservice og nem returnering.
__label__1 ,Jeg har aldrig købt noget hos Zalando.. jeg har nu to gange skrevet til firmaet og bedt dem om at slette mit tlf. nr. da jeg får sms er på pakker jeg ikke har bestilt.Hvis jeg var kunde her  ville jeg da føle mig utryg  og når jeg hver gang jeg skriver får af vide at jeg selv skal rette fejlen...kære venner så stopper legen
__label__1 ,I dette sekund kan jeg slet ikke forstå hvorfor at denne hjemmeside har fået så mange kunder og så stor popularitet når de absolut INGEN KUNDESERVICE har eller kan mestre det mindste forsøg på.Jeg har været vild med to forskellige støvletter i et halvt år nu hvor at de konstant har stået som udsolgt. Hvordan kan de ikke klare noget så simpelt som at genbestille varer til lager? Jeg forsøger at finde en mail til kontakt via deres app. Den består kun af de mest irriterende omdirigeringer af generelle spørgsmål og svar men ingen mulighed for dialog eller egentlig kundeservice. Jeg bruger herefter længe på at google deres kontaktformular som IKKE KAN INDSENDES pga en programmeringsfejl som giver en fejlkode på ALT trods gentagene forsøg. Jeg giver op. De ønsker hverken kunder eller salg  føler jeg.
__label__5 ,Nemt at handle og hurtig levering. Her handler jeg igen og igen. SUPER god bytteservice.
__label__5 ,Elsker det og bruger det hele tiden!Over halvdelen af mit tøj er nok der fra!super hurtig fragt på 1-4 dage!
__label__5 ,God kundeservice og tålmodig personale.
__label__5 ,Det er altid en fornøjelse at handle hos Proshop  priserne er fornuftige og de er super hurtige.
__label__5 ,Ej hvor blev jeg glad for jeg i går aftes kunne bestille en pakke Lego og nu side med mina søns gave i hånden!!! 
__label__5 ,Super hurtig levering - og nu køre den gamle pc  som en drøm 
__label__3 ,Vil hellere havde haft en pakkeboks hvor jeg kunne hente varerne I stedet for at tage imod varerne fra en sur ubebjæpelig ansat i København  men var ellers tilfreds med selve købet online og varerne var gode til en rimelig pris. Vil købe igen fra Proshop A/S
__label__5 ,Vildt hurtig levering . Top service hele vejen igennem forløbet fra bestilling til modtagelse 
__label__5 ,Hurtig problemfri levering og godt produkt. Svarede fuldstændig til forventningen og beskrivelsen. Ingen problemer overhovedet
__label__1 ,Har siden 2018 handlet hos Proshop men rimelig tilfredshed  men det er desværre slut nu.Proshop har ok priser men deres reklamationsservice og udsendelse af autosvar er så ringe at jeg ikke længere ønsker at bruge penge her mere  desværre.De hævder godt nok at tilbyde muligheder  men alle muligheder går ud på at lægge problemet i kundens hænder for at reducere egen arbejdsmængde i stedet for at tilbyde det der i gamle dage hed: god kundeservice.6/5-22 svar til Søren hos Proshop: du har afvist mig så rigeligt på telefonen inden min anmeldelse her  så skal vi ikke bare lade den ligge og aftale at I har mistet en ellers trofast kunde - desværre. Fitbit løser uden spørgsmål den reklamation I ikke ville håndtere fleksibelt.
__label__5 ,Super hurtig levering! Alt yderst tilfreds stillende!
__label__5 ,Meget hurtige når jeg bestiller mobil eller MacBook air M1 fik den under 5 dage da jeg bor I Grønland  5 stjerner fra mig
__label__5 ,Gode priser og da pakken var forsinket (ikke Proshops fejl  men Postnord)  vendte de lynhurtigt tilbage på min henvendelse først på mail og derefter telefon. Rigtig god service.
__label__5 ,Altid hurtig leveringRimelig nem hjemmesideGodt udvalgPris venlig
__label__1 ,Jeg skal prøve at gøre et langt forløb så kort som muligt for at undgå at andre ender i sådan en sag som vi er endt i.I november køber jeg en Gardena vandslangeholder hos Proshop som en gave. Vi modtager pakken. På emballagen er der Postnordtape  hvor der står ”Emballagen gik desværre i stykker undervejs  men vi har strakt lukket den igen”Vi tjekker produktet som ved normal besigtigelse ser helt fint ud. Derefter sætter vi pakken pænt i vores garage da det er en sæsonbetonet vare  som vi ikke skal bruge før til foråret.I april tager vi den frem  monterer den og trækker slangen nu. Her opdager vi så problemet  for slangen vi ikke trække ind ingen. Vi undersøger produktet og finder ud af  at der er knækket noget inden i kassetten og desuden er der en lille revne ved et skruehul i selve kassetten. Altså ikke noget vi har set hverken ved besigtigelse eller ved montering  men først da vi undrer os over  at slangen ikke ruller ind. Her vil Proshop nok modargumentere at produkter bærer tydelig præg af at have lidt overlast i transporten. Men det er ikke den oplevelse vi har. Var det tilfældet havde vi naturligvis reageret. Men ja emballagen havde fået et tryk  men produktet så ikke ud til at have lidt overlast før vi direkte leder efter en årsag til at slangen ikke ruller ind. Vi kontakter Proshop samme dag. De afviser først at hjælpe  da det er for sent at melde det ind. Der er gået 5 måneder  men varen er i original emballage og ubrugt. Efter yderligere dialog går de med til at tage produktet retur til deres servicecenter  fordi det er en sæsonbetonet vare  som de godt kan forstå  at vi ikke har taget i brug for nu. Her konkluderer de at varen er skadet under transporten og derfor ikke er dækket som reklamation. Da de konkludere at det er en transportskade  er det for sent at melde det  så de afviser at gøre yderligere. Jeg kan nu vælge at betale for at få mit defekte produkt retur eller de kan smide det væk. Det til trods for  at de ordret skriver  at de er kede af ikke at kunne hjælpe da de godt ved  at vi ikke selv har ødelagt produktet  men har modtaget et defekt produkt. Vi skulle altså have taget vandslangen i brug i vinters  så vi havde opdaget  at den var defekt  meldt det og så havde de sendt os en ny. Sagen er nu meldt til forbrugerklagenævnet som skal afgøre  hvad der skal ske. Ifølge Forbrugerrådet TÆNK  har vi retten på vores side. Retten siger  at vi skal melde en fejl  indenfor rimelig tid fra vi OPDAGER den  hvilket vi gjorde samme dag. Bare virkelig ærgerligt  at vi ikke opdagede den ved modtagelse. Det er heldigvis Proshop  der har pligt til at bevise  at vi har kendt til problemet siden modtagelse. Og det har vi naturligvis ikke  i så fald ville vi naturligvis havde meldt det ind på daværende tidspunkt.Proshop skriver også  at de er kede af ikke at KUNNE hjælpe  men her vil jeg bruge ordet ikke at VILLE hjælpe. Der har blankt afslået at gøre noget som helst for at få sagen løst. Sikken en øv oplevelse der har kostet oceaner af tid på at skrive frem og tilbage og alligevel ikke finde nogen løsning. Til orientering er der tale om et produkt til 1.279 kr. så det er i princippet småpenge for begge parter  men af princip har vi valgt at indsende en klage  fordi vi som forbruger mener vi er 100 uforskyldt og ikke kunne have handlet anderledes i den givne situation.
__label__1 ,Man kan ikke få lov at fortryde sin ordre  selvom man fortryder 5 min efter købet. Ingen vej udenom og næsvise medarbejdere  der svarer  som hvis de var en maskine. Kedelig oplevelse.
__label__5 ,VILDT hurtig levering - i en weekend!Jeg bestilte lørdag eftermiddag og modtog min pakke i pakkeboks allerede dagen efter  altså en søndag!Meget imponerende.
__label__5 ,Jeg har efterhånden bestilt hos Proshop.dk en del gange. Hver gang bliver jeg overrasket over hvor hurtigt de formår at behandle ens ordre og få den leveret i samarbejde med PostNord. Det er virkelig et system der virker! Jeg vil klart anbefale Proshop.
__label__5 ,Hurtig levering og reklamation hvis der er behov for det. Service er meget tilgængelig  hvorfor jeg også er en tilbagevendende kunde hos Proshop.
__label__1 ,Tilbage i marts måned 2020 købte jeg et gavekort til min veninde i fødselsdagsgave. Da hun ville benytte sin kode til gavekortet  var koden allerede brugt. Jeg kontaktede zalando for at forhøre mig om det var en fejl  og de fortalte mig at en person havde brugt koden og de ville naturligvis ikke oplyse mig om hvem - Dvs at en fremmed person enten har hacket min zalando konto  eller prøvet sig frem med koder. De kan se hvem der har brugt det og de kontakter ikke personen. De gør intet!!!!! Zalando fortæller at de vil håndtere sagen. Jeg står her i august 2020  og har haft ringet utallige gange for at brokke mig  prøvet at få mine penge tilbage - og INGENTING er sket. De bliver ved med at fortælle mig at sagen er sendt til bedrageri afdelingen  men kan sjovt nok ikke komme i kontakt med den afdeling. De har også fjernet ordren fra min konto  som den ikke eksisterer.  JEG VIL HAVE MINE PENGE TILBAGE  så jeg kan give min veninde hendes gave!!  Jeg er simpelthen så skuffet. Har altid været en fast kunde  men det her er simpelthen IKKE i orden. Køb ikke gavekort igennem zalando!
__label__1 ,Har slut juni foretaget en reklamation som blev godkendt af Zalando. De fører uden spørgsmål pengene retur - til en lukket konto  grundet bankskifte. Nu her næsten 2 mdr. senere har jeg endnu ikke modtaget mine penge og de kommer hele tiden med nye krav til dokumentation jeg skal indhente fra min tidligere bank. Jeg tænker  at det ikke kan være min opgave og jeg overvejer nu  også baseret på andre anmeldelser herinde  om der skal laves en politianmeldelse  da der tegner sig et billede af  at de ikke vil samarbejde og ej heller tilbagebetale mig mine penge. Skulle andre sidde med samme tanker  så skriv det endelig I jeres anmeldelse også  så finder vi en måde at komme i kontakt på.Jeg har været kunde ved Zalando i mange år og altid oplevet god service  men ud fra hvad der står om Zalando rundt omkring fra det sidste års tid  så tænker jeg  at jeg fremover handler ved konkurrenterne  når det skal være så svært/umuligt at få MINE penge retur.3.september:Zalando svarer ikke længere efter jeg har fremsendt den ønskede dokumentation. Der er nu gået over 1 uge.16. september: Zalandos kundeservice sagde for en uge siden  at mine penge var på vej! Jeg håber jeg kan se dem på min konto i dag  ellers er jeg ikke sikker på de reelt er på vej.
__label__5 ,Super tilfreds kommer helt sikkert igen:)
__label__1 ,Jeg købte en trøje tilbage i Maj med “prøv først  betal senere”. Ringede ind og spurgte hvordan jeg skulle betale  da trøjen sad fint da den ankom. Fik fortalt af en medarbejder at jeg kunne lave en bankoverførsel med mit ordrenummer i referencefeltet og den herefter ville blive registreret som betalt hos Zalando. 2 uger efter de var betalt tral Zalando beløbet igen  så havde altså betalt 2 gange for en middelmådig trøje. Var i korrespondance med   Zalando 5 gange over halvanden måned hvor de skrev lige fra at de ville overfører dem tilbage med det samme og de ville være tilbage på min konto indenfor 5 dage  og efter dette ville en anden medarbejder sende det til regnskabsafdelingen (det passede altså ikke det som med arbejderen skrev i den første mail) Jeg har ikke fået mine penge tilbage og gav op med at skrive da jeg fik afvide hver gang “at de overførte dem tilbage med det samme” - Nej  det var så ikke tilfældet. Hænger mig ikke i et beløb på 150 - ca  men synes det er for dårligt at et så stort og velomsættende firma som Zalando  ikke tager kunderne alvorligt og bare betaler pengene tilbage. Den trøje var ikke værd at betale dobbelt for og handler bare ikke hos Zalando en anden gang.. Øv
