rating,review
__label__5 ,jeg bruger red plus rullemusen til dagligmen efter års slid begyndte den ene knap at sidde løss. jeg skrev til contour og fik et nyt klikker-sæt sendt hjem dagen efter. det er helt vildt at så god kundeservice stadig findes!
__label__5 ,behagelig og nem at bruge rollermouse - og sød og imødekommende supportnår man søger hjælp tilhvilken man skal vælge. dog en advarsel: når først man har prøvet rollermousengider man ikke gå tilbage til normal mus ;)
__label__4 ,hjælpen var hurtig og jeg fik til sidst løst problemetmen det var sådan set min egen løsning ...
__label__5 ,jeg har fået den bedste service og den bedste hjælp.
__label__5 ,hurtig reaktion - reel hjælp!
__label__5 ,hurtigt reaktion - og god løsning på vores problem
__label__5 ,der er hurtig leveringog super lækkert tastatur og roller mouseer pjattet med at man har mulighed for at prøve det af før man beslutter sig for endeligt køb.
__label__5 ,klart 5 stjernerjeg kontaktede et firma der solgte kontorartiklerde samarbejder med contour design. sælgeren anbefalede mig contour design rollermouse og talte varmt om produktet. hun spurgte om jeg ikke ville prøve detjeg kunne får det hjem på prøve i 14 dage og var jeg ikke tilfredslå der en returlabel jeg kunne bruge til og sende tastatur og mus tilbage til contour. derefter tog contour design overder gik ikke et døgn så modtog jeg en mail at nu var pakken på vej.jeg er rigtig glad for min rollermouse og tastaturdet skulle jeg have investeret i for mange år siden. servicen og hurtigheden var helt i top hos contour designog det med at de låner deres produkter udviser hvor stor tiltro de har til at deres produkt er godt og det fik mig til og tænke at så må der jo være noget om det. jeg er ikke blevet skuffethverken over produkterkundeservice eller hurtighedklart anbefalelsesværdigt
__label__4 ,der manglede en dansk/nordisk brugervejledning.
__label__5 ,superfede produkter der gør en kæmpe forskel i hverdagenvirkelig gode manualer og trouble shooting skemaerder gør det nemt at udskifte dele selv hvis det skulle være nødvendigtplus lynhurtig support.kæmpe anbefaling herfra.
__label__5 ,problem med driver løstfik tilsendt ny beta version af driver som løste mit problem med at bytte om på rollermouse knapperne.
__label__1 ,hejjeg forsøgte at købe nogle rollermouse til min virksomhedog efter lang tid med at ringe forgævesvar der pludselig kontakt til contourdesign. er det en virksomhed med kun 1 ansat ???? og så kom dagen hvor en af deres sælgere skulle komme forbimen ingen kom på det aftalte tidspunkt... dejligt når man aflyser møder for at se om denne gestalt kan hjælpe os kontor-mus i dagligdagen... contourdesign virker uprofessionel og ligeglad med os kunder...
__label__5 ,da jeg er hypermobil og ikke kan benytte en normal muskøbte jeg for et stykke tid siden en rollermouse free fra contour. jeg havde dog brug for at deaktivere rullestangens klikfunktionhvilket viste sig ikke at muligt på denne model. så jeg ringede til contours filip bitschder såmænd fandt ud af at deaktivere klikfunktionen på en rollermouse freesom han havde liggende. derefter sendte han den til mig kvit og frit. det må man da kalde service! :-)derudover har jeg tidligere løbende haft brug for hjælp til installation af rollermouse free på vista og er hver gang blevet mødt af et meget venligt og kompetent personale. topkarakter herfra! :-)
__label__5 ,imponerende hurtig svar og løsning af henvendelse. udsøgt service!
__label__5 ,hurtig og professionelsupport til brug af deres produkter.
__label__5 ,nemt t fejlmelde og hurtig levering af erstatning for defekt tastatur. kan ikke gøres bedre.
__label__3 ,synes måde at tænde for tastaturet kunne være bedre. man kan blive i tvivl om man har tændt det. desuden synes jeg det er bøvlet at man skal slå f-tasterne til og fra for at bruge lommeregnerfunktionen.
__label__5 ,blev guidet godt.
__label__5 ,jeg synes det er en super service i giver for at man kan prøve noget udstyr af for at finde ud af om det er det som vi skal bruge.
__label__5 ,fin service ved henvendelse. fik godt og brugbart svar inden for 24 timer.
__label__5 ,fantastisk at kunne prøve produktet af inden køb
__label__5 ,service fin. savner min gamle rollermouse classicmen kommer igennem med en free.
__label__5 ,kontaktede support ang. køb af pude til håndstøttesom var gået i stykker. jeg fik at vide at der ikke fandtes sådan en reservedel til min rollermouse free3 og det endte med den blev ombyttet.
__label__5 ,meget imødekommendehurtig hjælp.
__label__5 ,bedre service finder man ikke. hurtigt svar og hurtig levering.
__label__1 ,contourdesign kører snart en kampagnehvor man kan få et gavekorthvis man ødelægger sin eksisterende mus og samtidig køber et produkt af dem.i disse tider hvor vi i stedet bør have fokus på klimamiljø og genbrug må det i den grad siges at være en kampagnesom giver dårlig smag i munden.update februar 2020: contourdesign påstår at have haft en mailkorrespondance med migmen det har de ikke.
__label__5 ,virkelig god kunde service.jeg skrev frem og tilbage pga. jeg havdekøbt produkt igennem demmen at jeg kunne mærke det var en anden håndstøtte jeg skulle bruge. så ringede de til migog vi snakkede frem og tilbage og uden tøvensendte de migdet håndstøtte de mente jeg skulle broige
__label__5 ,vild god service. skrev via deres formular en fejlmeddelelse omkring min rollermouse pro 3. den var 1 år gammelog næsten med det samme kom der svar tilbage at de mente den var kortsluttet. og med det samme kom der besked om at de havde sendt en ny med gls og retur label til den gamle. det kalder jeg god service:-)
__label__5 ,hurtig levering og super service med korrekt anbefaling
__label__5 ,fantastisk god service ud over det sædvanlige.hurtig ekspedition....... fik mine varer dagen efter bestilling direkte leveret til døren. jeg kan varmt anbefale contour design. kan ikke mindes jeg har fået så god service nogen steder før :)
__label__5 ,fantastisk service - hurtig og professionel håndtering.
__label__5 ,der var problemer med et keyboard som win10 ikke ville genkende ved boot. skrev til contours support 9:2310:05 havde jeg fået svaren ping-pong senere og kl 10:54 var jeg videre med et firmware opdateret keyboard. super produktersuper servicebum!
__label__5 ,super god og hurtig support. havde defect rollermouse og fik hurtigt tilsendt en nysom virker perfekt.
__label__5 ,jeg bruger beta-test driveren til min unimouse og har i den forgangne ugehvor jeg har haft den installeretikke set problemer af nogen art. måske er det tid at frigive den ;)tak regitze for fremragende support og for muligheden at teste med beta'en.
__label__5 ,super god service. jeg havde mistet min dongle til min roller mouse og de sendte en ny med det samme uden beregning.
__label__5 ,jeg havde bestilt rollermouse og tastatursom jeg ikke kunne få til at fungere sammen. jeg sendte en besked via deres hjemmesideog jeg blev hurtigt kontaktet af en supersødhjælpsom og kompetent medarbejdersom blev i røret til problemet var løst. hun eftersendte også en ekstra dongleda der muligvis var problemer med den der fulgte med varen. meget tilfreds med contour designs service.
__label__5 ,min oplevelse med contur var / er overraskende .jeg har mistet min dongle/receiver og de har sent mig nyt hurtigt.jeg er glad for det fordi jeg kan brug min mus igen!tak igen !!!
__label__5 ,produkterne er i topog det er servicen også 
__label__5 ,jeg er ovenud tilfreds med både produkt og især behandlingda jeg reklamerede over en mussom ikke virkede efter 19 måneders brug.
__label__5 ,fremragende kundeservice. havde problemer med en ½ år gammel rollermouse. fik en ny tilsendt efter et par dage.
__label__4 ,fantastisk kundeservicesødebehageligehjælpsomme og sendte nyt produkt uden bøvl. de var bare utrolig langsomme til rent faktisk at få det afsendt. (en hel uge fra vi sender et nyt til nu er pakken sendt. )
__label__4 ,super produkt. lidt besværlig opsætning pga manglende parring som man ikke kunne læse sig til i manualmen måtte på nettet eller via support efter. support hjalp til gengæld hurtigt og effektivtmed vejledning og links.
__label__5 ,hurtig og kompetent rådgivning og hjælp. og så er jeg bare superglad og kæmpefan af min rollermouse red plus og det tilhørende balance board
__label__5 ,tak for god support. det var lige den hjælp jeg havde brug for
__label__1 ,jeg ville starte med at sigeda jeg startede på cphbusiness (markedsføringsøkonomi) var alt godt og de første øvelser vi lavede var super fine og sammenholdet var godt i klassen. det blev dog værre og værre for hver opgave vi lavede og klassen blev næsten skilt af.jeg fungerede ikke særlig godt i den første gruppe jeg var en del af og prøvede derfor at spørge alle grupperne i min klasse om jeg måtte blive en del af dereshvor jeg fik et nej. derefter tog lærerne ansvarethvor jeg endelig fik en gruppe i slutningen af andet semester næsten 9måneder efter min første gruppe. jeg står så nu faktisk uden en gruppe og jeg får så pænt at vide af mine lærer jeg bare skal komme op til den mundtlige eksamenhvor jeg vil få et 00 og blive skrevet på en opgaveså jeg kan fortsætte til den individuelle eksamen. det er super fintså længe jeg kan komme videre. nu står jeg så i den situation at jeg ikke er blevet skrevet på nogen opgavesom jeg er blevet lovet og skal nærmest gå hele semesteret omfordi lærerne ikke engang kan snakke med hinanden.en af lærerne fra cphbusiness har endda sagt direkte til mig: jeg har givet op på digder er ikke noget at gøresom var direkte til mit ansigt. dette er seriøst en bachelorudannelse og jeg kan ikke engang stole på at kunne komme videre i systemethvis ikke jeg lige fungere med de menneskersom er i min klasse tilmed også den information lærerne giver mig.man kan hverken stole på det lærerne siger eller at få opbakning fra demnår der opstår problemer. overvejer nu kraftigt at gå videre med dette til ledelsen af skolen.
__label__1 ,virkelig ringe guidance.jeg er stødt ind i tekniske problemer med min linkedin learning profilpå baggrund af guidance og setup fra cphbusiness. det blev sat opfordi der er brug for det i undervisningen. en stor del af læring er fra linkedin learning.men efter jeg er stoppet hos cphbusinessså kan jeg faktisk ikke længere tilgå linkedin learning med min personlige profil. og der er ingen hjælp at hente hos cphbusiness. de fortæller blot at min profil hos dem ikke længere er aktiv…øv!
__label__1 ,skolen er meget dårlige til at vidergive informationerbåde om eksamener og læsning. det flowhvor vi skal se vores pensum der skal læses oper under alt kritik. det virker aldrig og er umildbart den dårligeste løsning jeg har set til dato. undervisningen er finog der er gode lærer. men de er enormt dårlige til at vejlede til eksamenog vi får ingen informationer.
__label__4 ,generelt god og faglig undervisning med eksempler fra den virkelige verden. dog er deres it-systemer meget indvikletog det kan være svært at holde styr på informationer.
__label__4 ,en god uddannelse. dog kan it-systemerne godt forbedres
__label__5 ,kantine manden er en af vigtigste personer jeg har mødt i mit liv. han ændrede migindefra. han er lige så varm og god som hans mad. hans smil vækker min appetit og hans øjne stiller den.løb væk med migmarco.
__label__3 ,lidt ustruktureret opstart og kommunikationen kunne godt blive bedre.
__label__2 ,særdeles ringe til at videregive informationer og beskedersamt en meget uoverskueligt skole hjemmeside. wiseflowlektieinformationmm. er noget af en labyrint.
__label__3 ,godt uddannelses stedmed både plads til sjov og seriøsitet. dog er skolens it systemer meget forvirrende og tidskrævende.
__label__4 ,kan være bedre til at videre giver beskeder
__label__5 ,cph business har en god struktureret undervisninghvor lærerne kommer med gode erhvervs eksempler. lærerne er meget engageret i deres undervisning og brænder virkelig for at give de studerende ny viden og erfaring. god fællesskabsfølelse fordi man er delt ud i klasser. meget casearbejdehvilket giver en god forståelse for det faglige.
__label__4 ,god skolehyggelig atmosfære. der er intet at klage over.
__label__3 ,generelt har uddannelsen haft en ganske fin opstartdog var der noget mismatch ift. opstarten med deres tutorer. samtidig så er der desværre også en smule fejl kommunikation fra skolens sidei form af at de mangler at vidergive og guide i informationen til de større opgaver. samtidig virker deres it systemer både indviklet eller overhovedet ikkeså det kan blive en smule uoverskueligt at holde styr på. noget der dog var overskueligt var at skolen havde sørget for at lave en bog pakke fra startenså hvis du ville skaffe din bøger nemt og hurtigt (lidt dyrt) så havde de samlet alle bøgerne under et link.dog har de en godt håndfuld lærer som virker interesseret i at undervise deres eleveri deres respektive fag/emne. så engagementet er deres fra mange af lærernes side og det smitter oftes af på deres elever som derfor også ofte (der kan komme nogle smuttere) møder velforberedt op til undervisningen.
